,A,AA,AAPL,ABI,ABT,ACAS,ACE,ACS,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,AKS,ALL,ALTR,AMAT,AMB,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,AOC,APA,APC,APD,APOL,ASH,ATG,ATI,AVB,AVP,AVY,AW,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDK,BDX,BEN,BHI,BIG,BIIB,BJS,BK,BLL,BMC,BMS,BMY,BNI,BRCM,BSX,BTU,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBE,CBG,CBS,CCE,CCL,CEG,CELG,CF,CG,CHK,CHRW,CI,CIEN,CINF,CIT,CL,CLX,CMA,CME,CMI,CMS,CMT,CNP,CNX,COF,COG,COH,COHU,COL,COP,COST,CPB,CPWR,CRM,CSC,CSCO,CSX,CTAS,CTL,CTSH,CTX,CTXS,CVG,CVH,CVS,CVX,CZN,D,DD,DDR,DE,DELL,DF,DGX,DHI,DHR,DIS,DNB,DOV,DOW,DRI,DTE,DTV,DUK,DVA,DVN,DYN,EBAY,ECL,ED,EFX,EIX,EK,EL,EMC,EMN,EMR,EOG,EP,EQ,EQR,ERTS,ESRX,ESV,ETFC,ETN,ETR,EXC,EXPD,F,FAST,FCX,FDO,FDX,FE,FHN,FII,FIS,FISV,FITB,FLR,FLS,FO,FPL,FRX,GAS,GCI,GD,GE,GENZ,GFR,GGP,GILD,GIS,GLW,GM,GME,GNW,GOOG,GPC,GPS,GR,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HCP,HD,HES,HIG,HNZ,HOG,HON,HOT,HPC,HPQ,HRB,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,IGT,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITT,ITW,IVZ,JBL,JCI,JCP,JDSU,JEC,JNJ,JNPR,JNS,JNY,JPM,JWN,K,KBH,KEY,KFT,KG,KHD,KIM,KLAC,KMB,KO,KR,KSS,LEG,LEN,LH,LLL,LLTC,LLY,LM,LMT,LNC,LNX,LOW,LSI,LTD,LTR,LUK,LUV,LXK,M,MA,MAR,MAS,MAT,MBI,MCD,MCHP,MCK,MCO,MDP,MDT,MEE,MET,MFE,MHP,MHS,MI,MIL,MMC,MMM,MNST,MO,MOLX,MON,MOT,MRK,MRO,MS,MSFT,MTB,MU,MUR,MWV,MYL,NBL,NBR,NCC,NDAQ,NEM,NI,NKE,NOC,NOV,NOVL,NSC,NSM,NT,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NWS,NX,NYT,NYX,ODP,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PCP,PDCO,PEG,PEP,PFE,PFG,PG,PGN,PGR,PH,PHM,PKI,PLD,PLL,PLMD,PNC,PNW,POM,PPG,PPL,PRU,PSA,PTV,PX,PXD,Q,QCOM,QLGC,R,RAI,RDC,RF,RHI,RIG,RL,RLH,ROH,ROK,RRC,RRD,RSH,RX,S,SBUX,SCHW,SE,SEE,SGP,SHLD,SHW,SIAL,SII,SJM,SLB,SLE,SLM,SNA,SNDK,SNS,SO,SOV,SPG,SPLS,SRE,SSS,STI,STJ,STR,STT,STZ,SUN,SVU,SWK,SWN,SWY,SYK,SYMC,SYY,T,TAP,TE,TEG,TER,TGT,THC,TIE,TIF,TJX,TLAB,TMK,TMO,TROW,TRV,TSN,TSO,TSS,TWX,TXN,TXT,TYC,UIS,UNH,UNM,UNP,UPS,USB,UTX,VAR,VFC,VLO,VMC,VNO,VRSN,VZ,WAG,WAT,WB,WEC,WFC,WFMI,WFR,WFT,WHR,WIN,WLP,WMB,WMI,WMT,WPI,WPO,WU,WY,WYE,WYN,X,XEL,XL,XLNX,XOM,XRX,XTO,YHOO,YUM,ZION,ZMH
20070620,1876300,4655481,203040502,2088700,5967759,4035334,1995100,482200,7774482,2682000,6347700,1911800,3192083,874400,1740825,3315486,2663300,1487037,400,426311,1000766,254407,3385806,2289200,2786406,5433494,24632691,840900,30430564,11372786,828500,1542279,8237792,1086300,1176000,1868500,3054869,6387570,957300,1072954,577700,888500,1519800,1246600,1664800,879500,2483100,3732451,1039415,508800,4538400,18151759,2587300,2727744,1882982,15262064,279400,981800,847600,6847200,3615373,1866400,3257746,5880132,2675402,1636000,1444900,334800,12181348,2488945,9350906,8189881,510814,1275400,1575868,3359700,2652500,1554100,3392720,3619100,1893300,1388200,2499036,2858600,1791840,2816200,1490700,6717168,7332500,1298700,8100468,787926,1793560,1787420,426562,943600,6829426,672100,868000,2195500,7993774,2536800,10200,2319900,2058400,2572702,3279600,2347800,105301,786500,10261944,3089625,1355140,2041728,4131600,3323296,59230514,11377800,636496,745700,5361408,1941325,3636809,471900,1154700,7555468,10407550,97506,4577200,5596122,986800,6308258,11952239,962650,1580300,3546800,2656600,10600079,373600,1810284,3608425,5022400,1431300,6343093,2277944,1663800,3140414,1031995,10951526,1444700,2201001,927000,1393800,3293300,1596600,30938684,1746800,2708900,4586342,5705400,712600,1963200,3685765,3756872,2756723,430544,1937058,2617891,3027679,2125220,44554937,1851970,12279838,1124400,5220500,2005600,1698911,1655358,853100,1796334,2377721,1649200,999000,1088800,1954137,2493300,692400,3832200,1382800,55635591,2177690,32800,2027400,13930964,2391000,13382614,16925099,1498200,1648100,4189151,296000,12169308,1458100,5370143,2421400,1083300,18604584,385400,1162500,1584481,2901465,954600,56332779,2511100,1338400,1505500,1057300,4925921,1534435,1492200,10527357,1519700,1187600,643300,4011112,644744,1303300,5916710,22143780,495100,4067100,56315734,2419762,1781573,3641200,5934000,665500,1517823,450000,2879700,1911900,3179100,2997000,2277368,4545290,649700,10523874,8431259,2897700,712400,13132049,2481500,1916490,1984209,1624200,12670302,2248300,13320,1682200,2439133,1858600,17876086,8981700,3686800,2183000,1830186,589200,696600,5951601,4406198,1656800,1540847,798400,24200,10380600,8616275,6635829,1391379,456700,9746300,1062800,4305593,58074420,1663018,1662010,2251600,1609200,6897138,4456929,2230600,4559700,582100,6755189,1312500,4902860,1288000,2555200,3248426,987700,402600,2178422,2651472,3242587,11497074,758758,3813674,3765894,12503821,7560101,318100,39272629,563800,30005250,1081900,591630,3497900,1938200,6395014,3590656,2999305,5348941,1240100,9127200,1239200,8434300,3413772,1726800,5130900,4154308,9418977,800806,3165400,18423940,2204279,1857700,1563300,415800,890800,3567160,2444500,33271885,6652920,1546566,1337100,1426500,2636781,1996382,1094600,824100,911755,2058400,3616300,50985258,959100,17218175,1502100,7103298,1206147,2799800,370572,1774300,756000,145495,1847800,2341020,1564800,1324200,1813600,2349300,1127400,880200,1865256,751400,12002220,20547874,2470976,586300,4043600,3282007,3449717,1013100,4405624,1375700,6600,608756,1134200,1100100,255525,3198723,656600,15137943,20549108,4919174,2431609,832900,8364750,1063902,1031172,726609,2337983,282900,10620074,462811,4992681,445400,8158449,20070,5056800,2429500,2024300,10371342,2278636,245500,1331700,2030900,1145000,1891065,1258157,2987273,230426,585100,6077800,3659144,963200,12274627,5115845,17210056,2034364,1936050,394200,3300100,19603072,956075,2020536,1690700,7369920,6784106,681075,1224554,2225746,2399494,2322900,4569793,245800,12948307,13164814,2933000,317165,92540,11511391,1257900,5998784,3811488,5679068,3940600,1288400,2536000,11099784,813100,944900,4915796,8309191,4941592,399500,6844972,1338800,10528044,3509474,4301451,12009620,712100,277169,6867851,4121385,1822600,16514536,1216200,15500,8655140,1396800,5171808,749521,2039800,4391600,1849659,5159475,25030704,1304650,4370317,32085561,4023994,630743,1415700
20070621,1667229,4218995,197498469,2587600,4556028,2821610,1892600,415394,7029128,4762700,6078000,1509500,4176890,935200,1665373,6052042,2451700,2038015,1456800,526002,1088800,463700,3223558,3467125,2923232,6086025,28867991,589300,55115365,13459921,1140500,2177800,7270532,809800,1592348,936700,2941600,4503928,768800,1794733,315300,332300,2859890,1456600,1737100,768800,1544100,5846439,879985,929600,5037157,18592252,2436525,3351260,2126661,11627723,312900,947000,808913,2671059,3184692,1741000,3052210,5541839,3754880,3901200,2946900,424400,14115937,2114916,13683932,8601044,361723,1938900,1528735,3163700,2729905,1520500,3150200,5081473,1645700,1389100,2265084,4426280,1572900,5450900,1778709,5653444,12315970,1358100,6335145,735446,1719400,6259185,631728,881700,5656200,833900,1010500,1405000,3705080,2884050,14900,2680250,1914842,2930300,2624396,2288265,243601,465814,9713795,4505399,1278900,5631622,21955040,1822500,43060804,12720657,1116498,831091,6829320,1868997,2455282,593300,1034088,5694264,9709952,89394,4723198,3723558,1697600,4401834,12360574,594295,1567300,3954142,3033000,9912704,296000,1889957,3762506,3077084,1337274,5906263,2277681,926400,4219320,1184080,13392103,1012200,2637430,758000,1570100,2708800,1218400,29386748,1120800,2597221,4290434,8578186,882600,2460900,3714753,5077584,3577907,532681,1743736,1612244,3253900,1180586,31584977,1374192,14604910,1113392,2165200,1869900,1709342,792700,699600,2954474,2948003,1144800,693300,1041537,1906743,2781298,697200,2125100,1997200,39265591,1478360,114700,2843600,9932716,3415200,21518685,15000682,1710100,2365936,4153425,410000,6380080,980072,8167907,2124600,753900,16457878,1314696,2269500,2250829,3932605,1146300,25859647,4279786,1040400,1793800,833200,4847179,1653450,1100200,12054150,6011662,1286000,536700,4137485,1010100,984700,5328700,15092350,460000,5487600,48853626,3275124,2069700,2744005,4923100,861000,1170915,439529,1560700,941400,3907417,1947600,4016824,5046871,477900,9991259,7374316,2994455,975400,18339318,1857900,1754434,2458893,1489300,42569190,2106500,19080,2038100,4165157,2590121,17649956,6728528,2977600,1719549,2563872,512419,534800,6090972,3751085,1605400,2063099,732600,15100,7590260,8735985,4888200,1730600,524700,7699300,1001500,3651390,57523660,1823564,2365000,2485100,2835400,4703771,3883738,2380500,6372595,311300,6561051,1525350,3980082,643000,2046205,3518200,1915000,291300,3070336,2427400,3459284,10888593,528817,4141900,3923622,10454491,5621605,245100,52428573,468500,30404498,1396626,989820,2907102,2364202,6299316,2753238,4346257,5471163,1456100,8803000,858200,7339272,4104424,1704600,8085460,2861655,12169662,1035490,4663400,30776366,2777762,1449300,3184700,261200,847500,5349493,4390300,26870203,5143800,2102638,1280700,1051473,1993690,1602900,995000,1120100,609668,3924200,3814200,43130814,943200,12442474,1244344,7010352,1097513,3459900,736700,1964520,729353,203195,1844000,1817400,1363187,844200,2210907,3226539,1366975,928800,1733200,602166,8969681,15314955,3715826,311300,6703600,2746300,3112010,1141300,4381565,1749800,27400,861200,884600,1482017,307552,3240879,959400,13116040,76274018,5991352,1844600,1617900,7212400,949111,777983,652057,2555500,1202000,8889000,741439,2666976,424400,11855364,14390,3606165,4393212,2101700,5545008,1895100,228800,1331800,1549005,1420500,1888598,1288000,3375154,217136,566000,2749200,3913700,880800,20562358,4592994,17868460,1425200,1269090,393000,6737300,7870200,1241025,2931800,1351000,5576200,3978018,650925,2486600,1271603,2973300,5706900,2768100,249600,9068298,13300747,1375000,167408,186040,6868385,966602,6822400,2676600,14876431,3773159,1002500,1772012,8249500,834118,2656542,4350173,8547076,6430606,597700,7664567,1536800,8913607,6967342,3991880,10911282,861700,207757,6063100,5621600,1580250,15535349,1452811,16900,6547500,1413000,5142600,791900,3633700,4512110,1985100,5904439,29421000,860739,4261976,16818316,2880400,607708,1426200
20070622,1669500,3390121,147136115,2422614,5183489,2059441,4588500,1318200,5430991,5548800,8726143,1861300,3462470,1264900,1721900,7475300,3213700,2281200,2549800,514631,1010974,447300,2333455,6411554,2870654,9080037,28087811,707000,26037716,12199549,1092300,1366100,6417574,834118,2913100,1160200,2483077,3558540,1409700,1642231,279400,1302800,1805500,1096700,1393350,806200,3532040,5372100,1363025,668000,4043789,27567770,2605200,2339135,2018650,9817462,922200,1000500,1625967,3784500,4173979,3121379,3692374,6083724,3699553,3229200,2281600,767500,10475200,2639600,14356805,9135856,222914,1738500,2680063,3314275,2375000,1650700,4378600,3634500,1971237,2883200,1482700,4081225,1726300,7094600,1634187,5960566,6455550,1137600,9586584,945469,2046500,4470130,746878,1366599,7147400,1141600,1091047,2702500,3449600,2402191,13800,3442027,1643152,3260301,3608052,4106700,252728,651300,10170149,3427022,1567100,3509099,13016400,1309000,38943887,14666700,1012215,800863,4695068,2208801,2374242,847604,1088608,8958763,10132358,104381,4172400,5670902,1356400,4816800,14665166,579000,1466700,4136856,2282400,10437310,405200,1586100,3667000,1410413,1449100,5001100,2871260,1765600,2930267,2786900,23850151,1655700,3413100,779400,1733676,2479402,1312000,30150429,1817400,2415600,5780402,7048155,897018,2347282,2269227,4832432,3061000,509167,2147800,1868660,2878600,1517536,74718146,1469052,11040220,1565003,1536600,2583600,2178091,779600,1101400,3554050,3915844,1515600,891600,1007600,2555900,2004300,549600,2211900,1555700,48836584,2019866,60500,1968500,16416816,4113000,12876703,15868373,1553500,2582400,6452303,531200,8570562,1165690,8608641,2427200,910200,17905244,837800,1750957,2703264,3648084,743000,14343428,1702300,1122100,2039203,5853900,4782000,1807600,1653920,14996660,4546500,863700,921200,2898349,1348300,941500,6993800,12935480,575700,3701400,49177442,3255152,2719100,2628300,5736575,881100,1315650,456650,1533003,1033100,10121500,2787000,3411400,3600280,739700,15616956,5440557,3336800,2330100,17584463,1795999,1189900,2293100,1687800,22878606,3024900,10680,1612972,3844489,2347900,20892178,11923026,3039398,1593072,2614566,560700,706600,4816490,4640963,844280,1579595,1225900,17600,9210605,10535500,9640586,1750942,643800,8616249,969400,21297718,39276850,1835135,2047212,4052700,3393200,7717300,2554265,1149000,3702400,396000,8400906,902000,3873047,807800,1712200,3106800,1216140,488300,2194402,2869882,2172703,10379100,522554,3965100,2549649,9665517,4719865,342800,61707585,421100,21818426,1524500,773760,3563300,2151600,8492483,3470878,2249521,3911656,1726081,10617200,1262100,6346200,2916350,2488820,6692311,2762800,7612996,998814,2513200,20976919,2460583,1643600,2438536,283700,1275600,5648100,6789900,26232571,6296936,1768595,1248806,1092000,1839420,2003913,1230300,934900,654688,2676600,5341189,44502494,1798793,12629438,1478900,6665583,1328550,3792600,504480,1463385,1070100,191920,1887800,1543700,975811,1581200,2177500,2551797,1098945,1074033,1378900,606870,11676500,13814879,3049439,1259000,4644800,2883301,3632088,895100,7309240,1006500,12200,1057700,1468500,784900,262793,2895700,1044100,12158421,62540894,10985179,2246700,874820,8427908,845168,947500,723594,2774500,613800,24177863,643264,3560078,470400,6548031,35375,6983401,2527584,1417389,12742634,1575600,108000,1433100,2850600,1097500,1633812,1857400,1602153,214268,673300,3810786,3961391,2315054,14706288,4122053,21994594,1781800,1792800,455700,3509515,9180545,1505262,1492000,1261300,5095000,3803808,1220625,1798200,1285602,2691800,3543900,3209600,588200,7870147,10632757,1791400,82759,522900,5566566,1386000,7680000,3121535,10870308,4379800,1004550,2122000,8670167,1034500,1176217,4500156,10916418,7665705,749500,10938755,2722600,12990402,4622516,4425500,14688248,637700,538935,2603229,5155964,1847000,16101977,773907,27700,4372500,1119900,5151264,1100000,2293800,3950598,3231600,6514392,30651210,1089650,2798250,22171362,2245400,428704,1476700
20070625,2347300,4087751,225876196,2051100,8999807,2311075,2574700,1067600,7251895,3854350,8481416,1686300,3333529,1573300,2772502,7043272,2353600,1795200,4281600,663831,1272100,535000,3748571,3985100,2906655,7090861,24879066,902300,21178678,11858435,992300,1853600,7109588,959100,2046663,1127935,2520004,4096798,655900,2716052,382600,748300,1531820,1254600,1540768,318200,2538828,5328375,1569960,595600,3643371,20303143,3554143,3639854,1747200,10381678,430400,922403,1017900,4190400,4313900,2544095,5472197,5250846,4143370,2893944,1854900,911300,10181127,1950700,12190527,8649705,377435,1527841,2400614,2827000,2361532,1544586,3030576,4257800,2073681,2149663,1933401,2462300,1291200,4919800,1265198,7844074,7107105,1487400,9186102,850769,1979900,3018527,643936,1213700,4526040,1139200,1124500,1593700,2720200,3262840,16300,2922515,1730775,2988159,4139988,2565100,195743,539400,9608733,3826494,1774285,3823833,13296800,2004100,41374166,11250900,1059233,1040600,5810124,2754700,3398233,771400,1146000,7977211,11922289,169497,4894400,3495900,1654884,4327200,17256683,735820,856500,3114592,3468200,9788922,256500,1631400,4119050,1730700,1183100,7203198,2679094,2361800,4469969,1864686,12621130,1311200,2123696,783800,1719100,3395816,2149600,31653766,1291800,2031687,9621282,6644617,1083600,3228608,3544509,4603230,2589427,489544,1568600,2334900,3503600,1764242,50972955,1276082,11665310,2033900,2689212,2148600,2069445,555400,1019105,3249794,3332216,3767000,738600,1167964,2358978,2240712,655100,2200585,1807600,48116027,2340518,38800,1996200,13402262,4081606,10326114,17426077,2043900,2901530,7706195,506000,8130540,1259100,11094750,2200200,1839100,19526513,530600,2060212,2993896,7206165,1551500,12703924,2511400,1478900,1576300,2526900,3396633,1630100,1216600,11035579,2747500,924500,886400,4039000,866700,1248500,7230600,9927500,637500,3878100,34577291,3545643,2235700,3669300,3023500,631500,1317426,339100,1409480,1140200,3688352,2792700,2114800,2484003,1116100,12450600,12957038,2266300,1717700,16057247,1997250,2385600,2374800,1621113,10601344,1671900,20560,2128700,3215331,1766800,20653382,16747546,2943128,2656450,3397926,524300,665730,5079859,5413296,992300,1849800,908600,56000,9581922,7317879,7078885,1588247,586200,8630260,1232400,7329701,38060460,2010389,2817900,3200600,4285200,10409081,2871750,1942800,4636790,249800,5458394,1182300,4650675,1399500,2684600,3466800,1389200,482100,2580172,2750400,1360316,7989047,517088,4661000,2887961,10228640,5977986,115100,46196294,457200,18322644,1021200,584298,3528465,3092600,7246042,5008656,2050761,5227743,2464628,18259596,1257800,6060800,2265622,2599800,7361254,6744260,6214749,935851,4609600,19556029,3114513,2076700,3171800,380600,848800,5606356,6942693,26456214,5511503,2479292,672900,1143600,1833982,2527300,1145100,1133000,471621,2642400,5573481,33429176,1061386,11019137,1340942,5850690,1020900,3171900,610100,3055972,587600,193544,1782639,1629440,920400,1613482,2272700,2567000,1777800,1148752,1536043,986300,8596827,15340594,2568702,1396500,6316400,1845700,3857373,991700,5220164,676500,10600,809590,1160700,1141900,405563,2557808,854728,12552329,34052204,7726687,2998452,1322700,10009021,1223721,704905,1034372,3132194,712200,18645461,590878,2927790,379500,5974748,10860,4983620,2774570,1571600,10703708,1302100,219700,1547200,2044039,1201100,2381974,2314120,2462600,236696,1846000,4646600,3527064,1246787,9597168,3747106,21212009,1743000,2238560,493200,3525412,13728589,1292699,2768700,5362298,9070260,4050232,1085850,1672759,1598108,3582040,1725900,2494300,296700,8053284,15528013,1389422,35848,408539,5736045,1358391,6814800,3804733,7152277,4189600,1021400,2069200,7579581,938500,1360800,3254378,10073517,8942086,873400,9101670,1094800,14388367,3607812,4360897,11169200,773000,400586,3387680,4836386,1222719,17270491,920400,16200,3872280,1442993,4794243,748000,2503300,3939735,2129200,5747176,23464555,862025,5232143,20113003,1905800,573836,1558540
20070626,1568275,4725112,297384269,3176100,5843100,2223355,2479994,540500,12655541,3860582,5413500,1753200,2784346,1530300,2540300,6918096,2827610,1447800,4417900,453721,1094415,559800,3625533,2953100,2463000,10301252,18472111,884081,16515624,11369997,1370900,2747300,10394661,937800,2206200,1121846,3626206,5467182,1334369,3442934,686648,519000,1785500,893600,2002630,636985,972500,4873677,1879100,646380,4140695,16563091,3918958,2509956,1340900,9381500,556900,846300,960900,2919600,3781547,2961389,7502601,6683697,4103693,3222800,2023600,895896,8341787,1043900,13331958,6477162,586808,1642374,2491828,2615100,4292773,2061600,3220490,4898200,1735800,1484939,3149764,4286439,4609099,2643500,1262000,9035340,7908500,1591734,10008378,805686,2180100,2379304,699390,924135,7350952,950500,684100,1548500,2356400,3563700,5900,3283900,2713500,4693900,5066300,2343982,166389,597431,10656705,3832537,1505500,4507795,6978000,1740025,48604017,16809969,1384984,1435125,5880404,3320317,2939891,988300,1216678,11330830,12323558,187245,4551000,6283300,1474200,3417200,12752483,849050,1340500,2870800,2781000,9019521,549000,1251000,4933073,1966300,1993000,6789700,3285897,983600,4519480,1009708,10605223,1326100,2874805,782700,2995200,2650000,1793854,24312793,2247600,2084896,6804280,4860700,712300,2476292,3811978,4214500,2692279,571160,1335086,1729800,3278400,1742161,31077612,1826024,19314866,1979200,1965321,1765987,2231597,890886,1152100,2338414,2995773,2628316,1149600,662500,3496000,2779047,590500,1898200,1107200,38361444,2938095,55700,5824127,12719072,3604000,13470088,13255500,2573000,2041900,5347715,446000,5472560,655402,9480955,2416600,1636800,14866629,826400,1909023,3224880,4643768,951936,13807192,2749386,1007000,1816200,1890700,6419609,1840700,2286900,10688166,2714712,759900,1073000,5127429,1042700,1278100,4861300,11368745,546100,4412750,40567353,2794565,2408402,4187800,1947195,457700,1621800,540984,922100,1060700,2145197,2255742,5085200,3365621,607600,11115792,5437792,3052542,1127100,16342379,3281400,2213400,3271763,1807579,18253015,1703900,24320,2092900,3249781,2027000,20452294,27536234,4094542,2131000,5659846,678300,560400,4789219,4783726,3303543,1725500,1066500,44300,8475420,8979400,5161696,1836924,554600,7711759,1991700,6001084,43157890,3063693,2055800,2865900,2730000,8070783,2278707,1675500,5802491,280700,6279114,1273300,3424290,1365100,1974150,3607400,1029500,714700,2293260,2642302,2101740,13734446,529331,3681067,3207563,13406848,4775188,184300,40052499,457900,22042200,955771,811746,2899800,3756902,7093400,3656992,1785802,7392489,2968537,16506000,1175295,6473056,4672513,4194700,8956764,4800450,5456814,948426,5184964,20219036,3549893,2309440,4226682,474700,1202704,5957279,4184000,36327715,4191616,2340933,1157000,1290800,1785336,3127741,1377000,1059257,486252,3866424,5426366,36726912,1008700,12808984,2317415,4570131,1281300,4685606,800765,2788370,788400,314271,1754940,1301500,1724200,1894800,1769089,1844800,943100,1149049,2020200,1511800,7913000,16600182,2441570,982100,13001200,3355334,3787788,751661,4515949,802399,17000,1084683,963700,1069504,425299,2852100,986100,13165019,30448334,7389874,2370121,914400,8424104,948842,1080210,864208,2763500,672600,12002657,746565,4459254,578500,6763624,72145,4914423,3083200,2002672,10629990,1294700,181600,2312205,1722400,1199700,2323965,2016200,1714400,218522,667100,4982800,2901400,1143100,11090670,3956886,21358252,1594400,2189300,441400,3365756,12805819,2216575,2498400,3413603,5227400,4061041,907200,1659900,1399479,2829270,1689000,2623796,255000,8835643,9825426,876600,27871,200100,4854338,1494200,7566400,2792977,9604900,3612100,1915400,1702000,10091077,658800,1318600,3780460,11348564,7014050,572400,10217578,1297078,10323527,4008844,4100926,10575140,768200,491113,3180990,4900932,2274007,15396084,959493,10400,6020570,1729300,6228347,743000,2089000,4596947,1541400,5410842,23909437,981196,5482866,23659616,2195400,1085249,1730398
20070627,1580200,5538758,233307270,2731700,5161124,2093223,2320600,530659,6859233,3908956,11314316,2285900,3083346,1466700,2787000,6844812,2244100,1534500,2425100,668177,1391300,467098,2727241,3458652,2649370,9017563,29788667,1161200,23998502,11172751,1297100,3138300,7807757,1308700,1850500,1237700,5821400,3827784,992200,2649791,780200,705300,2651729,1351200,1810583,467800,1649800,3757355,1116700,502400,3535200,15280990,3698200,4057934,2211911,11924858,696800,1088100,1488562,4190100,6827158,2785300,10285516,8834235,5741933,1972004,2187300,1018100,7756448,1617300,11265453,10894763,458665,1818100,2899969,1862583,11666300,2151200,3161028,7001200,1787000,1517500,3015000,3878400,3006745,4771200,1200318,8783500,9975500,2427300,7196754,752170,1561700,2704053,869183,1264500,5516926,1463100,794500,2446000,3607760,2792550,14300,3433800,3922719,4043500,5843200,2788900,173556,800600,10759437,3323137,1561478,4717236,16752000,1567800,35876745,9881700,930756,810858,6455012,7787627,3729726,825239,1412500,11313448,9865789,146584,4692200,4090800,2330400,2133366,16873921,659100,2008200,6296060,2526200,7349240,381100,1251400,3401200,1433600,1808200,6812213,2716483,1127400,3745312,1231516,9477014,1496100,3593222,1363600,1881200,2429487,2263200,31324683,1153400,2864500,6443816,5530545,870300,2299700,2001379,4617602,3252222,726830,1394600,1561330,3194310,1356443,44724482,1857546,26621752,2330600,1909480,1453248,1101146,601500,1430900,3417360,3925758,4078484,1655400,733744,3041610,3025900,958900,1879800,1497600,39671597,1817354,14800,4651642,15169734,3026400,8981732,12984500,1948393,2048500,5960123,344300,5195200,386800,8795224,3420700,630800,17294386,552500,1603825,2369253,5714629,1157800,15137051,4331700,1072000,1364900,1747700,4435509,1536800,1721300,9262469,7614600,1298500,1043800,6024010,1402377,1511800,5014500,15944075,821700,2710600,46579712,2532340,2555413,4021867,1628067,527000,1159827,612900,1397400,1183500,2438100,1878123,4348733,2541256,443190,13461116,5381624,2863142,959606,15431211,5433000,2354124,3730178,1784000,15524125,1871300,24960,2901228,3842394,1987500,15058374,18872704,5008447,1839800,5320320,612400,572200,5308675,4879083,1515570,1470100,1115300,53400,7644461,7143815,4535600,1776914,473300,8911963,1502700,6916141,29072130,3175131,3073925,3454300,2228800,7950562,2990843,1739300,6340153,262800,6579500,1095200,2912250,2409500,2154800,3849812,1155500,677100,3970567,3085100,2111918,11245100,634569,4871700,2314200,15720700,6510558,377600,42199755,521400,23775170,1243352,936078,1833903,5128600,4797076,3375868,1871301,6184050,3545350,47486984,2272600,6792572,3967167,4089800,7945800,2968772,4705881,1393039,4408667,14431087,2849764,1268500,3162562,443300,711516,6087828,2001839,69988975,6092629,2469075,659200,1072300,2763480,2496703,1622156,1499800,476371,4522600,4763489,31081489,923500,9213748,2381708,3617807,2000550,3778194,1162600,3023716,774600,95497,1686500,1345634,944424,1685800,1825356,2596000,1533286,1072800,1457129,1331407,12087005,14027672,3196060,856800,11281200,3577300,2812700,788100,4405378,899700,45700,1001900,1105000,2202642,362833,2923300,986200,27537314,25532762,8214422,2852893,586767,7089438,1507992,897280,641672,2797700,589500,12509968,675075,4766593,480300,6268036,20895,4551100,3302996,1960587,10371399,1744131,117600,2523200,3402700,1409400,1733400,2146460,4203694,286541,586800,5992400,4845605,952600,12876730,2085200,20751514,2424600,1255700,424300,3216700,8161955,1564405,2181275,2362800,5266342,2784936,1015875,2289900,1506973,2034000,2317300,7313742,300000,6777839,7228500,917400,82414,178050,4343027,934700,8800000,3319100,9901137,3412991,1786192,1590400,14055369,649500,1898600,3180470,10778680,4877797,506900,9555130,1048380,13131500,4644400,4346300,9999964,578000,145450,2424200,4520452,2391100,17039835,1164000,16500,5726400,1658800,4896595,547300,3020886,3860100,1376850,4527451,21260081,1127838,5570778,13120313,2052642,783900,1029800
